의안번호,의안명,제안일자,제안자구분,의결일자,의결결과,제안회기,제안이유,소관위원회,제안자
150148,  검찰청법개정법률안(박상천의원등 17인 외 112인),1996-10-15,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제181회,"['■ 제안이유檢察은 國家 刑罰權을 實現하고 正義를 바로 세우는 國家의 中樞機關임에도 불구하고 그간의 수많은 政治的 事件에 대한 檢察의 搜査 와 處分은 檢察 스스로 獨立性, 中立性을 抛棄하고 政權의 利害關係에 從屬되는 등 先進國의 檢察과는 거리가 먼 後進性을 보여주고 있다.이에 檢察의 中立性을 保障할 수 있는 制度的 장치를 마련하는 것은, 나라의 民主化·先進化를 위한 시급한 時代的 課題일 뿐더러, 이제 國民的 要請으로 대두하였다.따라서, 檢事가 外部의 政治的 影響力에서 벗어나 獨立官廳으로서의 使命을 다할 수 있도록 檢察總長은 國務總理의 提請으로 國會의 同意를 얻어 大統領이 任命하도록 하고, 退職후 일정기간 동안 公職에 就任할 수 없도록하며, 그간 是非가 되어 온 檢察總長의 國會出席·答辯權에 대하여 檢察總長은 各軍參謀總長, 警察廳長 등과같이 國民代表機關인 國會에 出席하여 答辯할 수 있음을 明示할 필요가 있다.또한 節次的 諮問機關으로서 책임도 權限도 없는 形式的 機構에 불과한 檢察人事委員會를 廢止하고 檢察의 人事 豫算 등의 檢察行政에 관한 事項을 審議 議決하는 檢察委員會를 두어 檢察人事 등의 公正性을 實質的으로確保할 필요성이 절실하다.이러한 制度改善을 통하여 檢察의 政治的 中立性을 强化하기 위하여 이 改正法律案을 提案한다.■ 주요골자1. 法務部長官은 檢察事務에 관하여 일반적으로 檢察總長만을 指揮·監督하고, 具體的 事件에는 관여하지 못하도록 함(案 第8條)2. 檢察의 人事·豫算 등에 관한 사항을 審議·議決하기 위하여 國會에서 선출하는 6人, 法務部長官이 제청하는 6人 및 大韓辯護士協會에서 선출하는 6人의 委員으로 檢察委員會을 構成함(案 第12條 및 第13條)3. 檢察總長은 國務總理의 提請으로 國會의 同意를 얻어 大統領이 任命하며, 退任日부터 4年간 任命職 公職에취임할 수 없도록 함(案 第16條第4項 및 第5項)4. 檢察總長은 國會에 出席·答辯할 수 있도록 함(案 第16條第3項)5. 大檢察廳 次長檢事 2人을 두어 각각 一般刑事 및 公判業務와 公安 및 特別搜査를 담당하도록 함(案 第17條第1項)6. 檢事의 任命 및 補職은 檢察委員會의 審議·議決을 거쳐 法務部長官을 經由하여 大統領이 行하도록 함(案第38條)7. 檢事의 職務上 獨立을 보장하기 위하여 檢事는 職務를 수행함에 있어 다른 機關의 干涉을 받지 아니하도록 하고, 다른 機關에의 派遣勤務를 할 수 없도록 함(案 第39條)']",법제사법위원회,"['박상천', '박상천', '권수창', '류선호', '신기남', '이건개', '이상수', '이양희', '이정무', '이해찬', '정균환', '정상천', '조순형', '지대섭', '천정배', '허남훈', '황학수', '김선길', '김성곤', '김영배', '김영진', '김영환', '김옥두', '김용환', '김원길', '김인곤', '김종배', '김종필', '김종학', '김진배', '김충조', '김칠환', '김태식', '김한길', '김허남', '김현욱', '김홍일', '남궁진', '류재건', '류종수', '박광태', '박구일', '박상규', '박신원', '박정수', '박정훈', '박종근', '박준규', '박찬주', '박철언', '방용석', '배종무', '변웅전', '설훈', '손세일', '신기하', '신낙균', '안동선', '안택수', '양성철', '어준선', '오용운', '윤철상', '이긍규', '이기문', '이길재', '이동복', '이동원', '이병희', '이상만', '이석현', '이성재', '이원범', '이윤수', '이의익', '이인구', '이재선', '이재창', '이협', '임복진', '임채정', '장성원', '장영달', '장재식', '정동영', '정동채', '정상구', '정석모', '정세균', '정우택', '정일영', '정한용', '정호선', '정희경', '조성준', '조순승', '조영재', '조종석', '조찬형', '조철구', '조홍규', '채영석', '천용택', '최선영', '최재승', '최희준', '추미애', '한영수', '한영애', '한호선', '한화갑', '함석재']"
150147,  정부조직법중개정법률안(이건개의원등 18인 외 112인),1996-10-15,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제181회,"['■ 제안이유檢察과 警察의 政治的 中立을 制度的으로 確立하며, 言論의 政治的 中立을 훼손하는 公報處를 廢止하고 國務總理밑에 公報室을 新設하여 그 本然의 業務인 公報業務만을 全擔할 수 있도록 하기 위하여, 이 案을 提案하는것이다.■ 주요골자1. 檢察總長을 政府委員으로 함(案 第9條)2. 國務總理所屬下에 治安에 관한 事務를 管掌하는 國家警察委員會를 두고, 委員長은 國務委員으로, 委員은政務職으로 補하도록 함(案 第28條의2第1項 및 第2項)3. 國家警察委員會에 警察廳을 두도록 함(案 第28條의2第3項)4. 國家警察委員會 委員長이 所管事務의 효율적 추진을 위하여 필요한 경우에는 國務總理에게 所管事務와 관련되는 다른 行政機關의 事務에 대한 調整을 요청할 수 있도록 함(案 第6條第5項)5. 內務部長官 소속하에 警察廳을 두도록 하고 있는 관련 條項을 削除함(現行 第31條第3項 및 第4項)6. 國內外의 弘報, 輿論調査에 관하여 國務總理를 보좌하기 위하여 國務總理밑에 公報室을 두고, 公報室에 室長 1人을 두되, 室長은 政務職으로 하도록 함(案 第15條의3)7. 公報處를 廢止하기 위하여 公報處 관련 條項을 削除함(現行 第26條의2)8. 文化體育部의 所管業務중에 言論을 추가하도록 함(案 第35條의2第1項)']",행정자치위원회,"['이건개', '권수창', '류선호', '박상천', '박상천', '신기남', '이상수', '이석현', '이석현', '이양희', '이정무', '이해찬', '정균환', '조종석', '지대섭', '천정배', '허남훈', '황학수', '김성곤', '김영배', '김영진', '김영환', '김옥두', '김용환', '김원길', '김인곤', '김종배', '김종필', '김종학', '김진배', '김충조', '김칠환', '김태식', '김한길', '김허남', '김현욱', '김홍일', '남궁진', '류재건', '류종수', '박광태', '박구일', '박상규', '박신원', '박정수', '박정훈', '박종근', '박준규', '박찬주', '박철언', '방용석', '배종무', '변웅전', '설훈', '손세일', '신기하', '신낙균', '안동선', '안택수', '양성철', '어준선', '오용운', '윤철상', '이긍규', '이기문', '이길재', '이동복', '이동원', '이병희', '이상만', '이성재', '이원범', '이윤수', '이의익', '이인구', '이재선', '이재창', '이협', '임복진', '임채정', '장성원', '장영달', '장재식', '정동영', '정동채', '정상구', '정상천', '정석모', '정세균', '정우택', '정일영', '정한용', '정호선', '정희경', '조성준', '조순승', '조순형', '조영재', '조찬형', '조철구', '조홍규', '채영석', '천용택', '최선영', '최재승', '최희준', '추미애', '한영수', '한영애', '한호선', '한화갑', '함석재']"
150146,  소득세법중개정법률안(장재식의원 외 78인),1996-10-14,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제181회,"['■ 제안이유勤勞意慾과 근로자의 生活向上은 기업가의 企業意慾과 더불어 國民 經濟에 가장 주요한 요인임에도 불구하고勤勞所得은 他所得에 비하여 과중한 稅金이 賦課되고 있음. 勤勞者들의 勤勞所得稅 負擔을 輕減하기 위하여 勤勞所得에 대하여 分離하여 과세하며 稅率을 綜合所得稅의 稅率보다 낮은 水準으로 함으로써 勤勞者의 세부담輕減과 소득계층간 형평을 기하고자 함.■ 주요골자勤勞所得을 綜合所得에서 分離하여 별도의 課稅標準階層과 稅率을 정함(案 第4條第1項第2號, 第55條第2項 및第70條의2)課稅標準을 新設하여 500萬원이하 5퍼센트, 500萬원초과 ∼ 1千萬원이하 10퍼센트, 1千萬원초과 ∼ 2千萬원이하 15퍼센트, 2千萬원초과 ∼ 4千萬원이하 20퍼센트, 4千萬원초과 ∼ 8千萬원이하 25퍼센트, 8千萬원초과 30퍼센트로 개정안을 정함.']",재정경제위원회,"['장재식', '권노갑', '길승흠', '김경재', '김근태', '김명규', '김민석', '김병태', '김봉호', '김상우', '김상현', '김성곤', '김영배', '김영진', '김영환', '김옥두', '김원길', '김인곤', '김종배', '김진배', '김충조', '김태식', '김한길', '김홍일', '남궁진', '류선호', '류재건', '박광태', '박상규', '박상천', '박정수', '박정훈', '박찬주', '방용석', '배종무', '설훈', '손세일', '신기남', '신기하', '신낙균', '안동선', '양성철', '윤철상', '이기문', '이길재', '이동원', '이상수', '이석현', '이성재', '이윤수', '이해찬', '이협', '임복진', '임채정', '장성원', '장영달', '정균환', '정동영', '정동채', '정세균', '정한용', '정호선', '정희경', '조성준', '조순승', '조순형', '조찬형', '조철구', '조홍규', '채영석', '천용택', '천정배', '최선영', '최재승', '최희준', '추미애', '한영애', '한화갑']"
150119,  조세감면규제법중개정법률안,1996-10-12,정부,1996-12-11,대안반영폐기,제15대 (1996~2000) 제181회,"['■ 제안이유모든 企業의 技術 및 人力開發部門에 대한 稅制支援을 强化하면서 특히 中小企業에 대한 지원을 확대하고 個人事業者의 課稅標準 陽性化를 유도하기 위한 方案을 마련하는 한편, 設備投資에 대한 稅額控除率등을 일부 調整하고 生産性向上施設 投資稅額控除등의 適用時限을 연장하는 등 現行制度의 운영상 나타난 일부 未備點을 개선·補完하려는 것임.■ 주요골자1. 현재는 中小製造業등이 特別稅額減免과 投資稅額控除등 다른 租稅支援制度중 하나만을 選擇하여 적용받을수 있던 것을, 앞으로는 最低限稅의 범위 안에서는 重複適用받을 수 있도록 함(案 第7條第1項 및 第117條第6項)2. 技術集約産業에 대한 技術開發準備金의 損金算入限度를 收入金額의 4퍼센트에서 5퍼센트로 확대하고, 당해課稅年度에 공제받지 못한 技術·人力開發費稅額控除額의 移越控除期間을 一般産業의 경우에도 5年에서 7年으로 연장함(案 第8條第1項第1號 및 第121條第1項)3. 生産性向上施設 및 特定設備에 대한 投資稅額控除 制度의 適用時限을 2年間 연장하고, 國産·外産 設備投資에 대한 稅制상 差別待遇를 廢止하도록 되어 있는 WTO協定을 감안하여 稅額控除率을 國産·外産에 관계없이 投資金額의 5퍼센트로 단일화함(案 第25條第1項 및 第26條第1項)4. 個人事業者의 課稅標準 陽性化를 유도하기 위하여 당해 課稅年度에 申告한 收入金額이 基準年度보다 20퍼센트 이상 증가한 個人事業者와 信用카드去來에 의한 收入金額이 직전 年度보다 증가한 個人事業者에 대하여 그 增加比率을 감안하여 所得稅를 輕減하도록 함(案 第92條의5)5. 法人인 中小企業에 대한 最低限稅率을 減免전 課稅標準의 12퍼센트에서 10퍼센트로 引下함(案 第118條第1項)']",재정경제위원회,[]
150144,  액화석유가스의안전및사업관리법중개정법률안,1996-10-11,정부,1996-11-20,원안가결,제15대 (1996~2000) 제181회,"['■ 제안이유가스安全管理基金의 造成期限이 1996. 12. 31자로 종료됨에 따라 同 基金과 관련된 조문을 정리하고, 同 基金의 殘餘資産은 에너지 및 資源事業特別會計法에 의한 에너지 및 資源事業特別會計가 承繼하여 가스의 安全管理및 流通構造 改善事業에 사용할 수 있도록 하려는 것임.■ 주요골자1. 가스安全管理基金의 設置, 用途, 管理 및 運用에 관한 조항을 削除함(現行 第38條 내지 第40條 削除)2. 가스安全管理基金에 속하는 資産 및 債權·債務 기타 權利·義務를 에너지 및 資源事業 特別會計가 承繼하도록 함(案 附則 第2條)']",통상산업위원회,[]
150143,  고압가스안전관리법중개정법률안,1996-10-11,정부,1996-11-20,수정가결,제15대 (1996~2000) 제181회,"['■ 제안이유液化石油가스의 安全 및 事業管理法의 規定에 따라 1984年부터 液化石油가스의 제조 판매자 및 수입자로부터징수한 賦課金을 재원으로 하여 가스의 安全管理와 流通構造의 개선에 사용하여 오던 가스安全管理基金의 造成期限이 1996. 12. 31자로 종료되나, 液化石油가스 및 液化天然가스의 사용 증가에 따라 가스의 安全管理와 流通構造의 개선의 필요성은 오히려 현저히 증대되고 있으므로 基金造成이 종료되는 가스安全管理基金에 대체하여 새로 液化石油가스 및 液化天然가스의 제조자 및 수입자로부터 安全管理 負擔金을 징수·사용하도록 함으로써 가스의 安全管理 및 流通構造 改善事業을 안정적으로 수행할 수 있도록 하려는 것임.■ 주요골자1. 液化石油가스(LPG) 또는 液化天然가스(LNG)를 製造하거나 輸入하여 판매하는 者에 대하여 安全管理 負擔金을 징수할 수 있도록 함(案 第34條의2)2. 通商産業部長官은 安全管理 負擔金의 징수사무를 大統領令이 정하는 機關에 위탁할 수 있도록 하고, 동 사무를 위탁하는 경우에는 取扱手數料 또는 필요한 경비를 지급할 수 있도록 함(案 第34條의3)3. 징수된 安全管理 負擔金은 에너지및資源事業特別會計法에 의한 에너지 및 資源事業 特別會計에 귀속되도록 하고, 동 特別會計의 歲出項目에 가스의 安全管理와 流通構造의 개선사업을 추가함(案 第34條의2第5項및 附則 第2項)■ 위원회 수정사항□ 수정이유 및 주요골자案 第34條의2第5項에서는 에너지및資源事業特別會計에 歸屬되는 對象을 負擔金 및 加算金으로 規定하고 있으나案 第34條의3 負擔金 徵收事務의 委託 規定에는 負擔金만 規定하고 있어 負擔金 徵收事務의 委託對象을 明確히하기 위하여 加算金을 追加하고 기타 體系 및 字句를 整理함.']",통상산업위원회,[]
150142,  행정사법중개정법률안,1996-10-10,정부,1996-11-30,원안가결,제15대 (1996~2000) 제181회,['■ 제안이유行政 規制緩和와 中央權限의 地方移讓을 위하여 현재 內務部長官이 管掌하고 있는 行政士事務所에 대한 出入檢査權 및 大韓行政士會 支部·支會에 대한 指導·監督權을 地方自治團體에 移讓하려는 것임.■ 주요골자1. 行政士事務所에 대한 出入檢査權을 內務部長官에서 市長·郡守 및 自治區 區廳長으로 移讓함(案 第27條)2. 大韓行政士會 支部·支會의 指導監督權을 內務部長官에서 市·道知事 및 市長·郡守·自治區 區廳長에게移讓함(案 第34條)'],내무위원회,[]
150141,  인감증명법중개정법률안,1996-10-10,정부,1996-12-02,원안가결,제15대 (1996~2000) 제181회,"['■ 제안이유印鑑을 代理 申告하는 경우에는 반드시 동일 邑·面·洞에 印鑑이 申告된 成人만이 보증할 수 있도록 하던 것을 印鑑이 申告된 成人이면 누구라도 보증할 수 있도록 하여 一般國民은 물론 在外國民의 편의를 도모하고, 限定治産者 및 禁治産者도 印鑑을 申告할 수 있도록 하는 등 現行 制度의 운영상 나타난 일부 미비점을 개선·보완하려는 것임.■ 주요골자1. 限定治産者는 未成年者와 동일하게 法定代理人의 同意를 얻어 本人이 印鑑을 신고하고 印鑑證明을 신청하도록하며, 禁治産者는 法定代理人이 직접 印鑑을 신고하고 印鑑證明을 신청하도록 함(案 第3條 및 第12條)2. 印鑑을 書面으로 代理申告하는 경우에는 동일 邑·面·洞에 印鑑이 申告된 成人만이 보증할 수 있도록 하던 것을 印鑑이 申告된 成人이면 누구라도 보증할 수 있도록 그 자격을 확대함(案 第7條)3. 印鑑을 申告한 者가 姓名 및 住所등을 변경한 경우에는 變更申告를 하도록 하고 있었으나, 이는 住民登錄에 대한 訂正申告로 갈음할 수 있으므로, 印鑑에 대한 變更申告制度를 廢止함(案 第8條 및 第11條第1項)4. 市長 또는 區廳長은 印鑑에 관한 事務는 出張所長이나 洞長·里長에게 위임할 수 있게 하고 있었으나 里長은 위임대상기관에서 제외함(案 第14條의2)']",내무위원회,[]
150139,  정보공개법안(이석현의원등 6인 외 74인),1996-10-10,의원,1996-11-30,폐기,제15대 (1996~2000) 제181회,"['■ 제안이유公共機關이 保有하거나 管理하는 情報의 公開를 義務化하고, 國民이 情報의 公開를 請求하는데 필요한 사항을규정함으로써 國民의 알 權利를 보장하고 行政의 公正性을 確保하여 民主的인 情報公開制度를 確立하기 위하여이 안을 제안하는 것임.■ 주요골자1. 公共機關이 保有·管理하는 情報는 公開를 原則으로 하고, 最小 限의 例外를 인정하도록 함(案 第3條)2. 公開의 對象이 되는 情報는 公共機關이 職務上 작성하거나 取得하여 保有·管理하고 있는 文書·圖畵·寫眞·필름·테이프 및 컴퓨터에 의해 처리되는 媒體에 기록된 사항으로 함(案 第2條第1項)3. 情報公開는 公共機關이 이 法의 規定에 의하여 情報를 열람하게 하거나 그 寫本 또는 複製物을 교부하는것으로 함(案 第2條第2項)4. 情報公開 對象機關은 國家, 地方自治團體, 기타 이 法에서 規定한 公共機關·團體 등으로 함(案 第2條第3項)5. 情報公開 請求權者는 모든 國民과 國內에 3년이상 居住하는 外國人으로서 大統領令이 정하는 者로 함(案第6條)6. 公開除外對象이 되는 情報는 國家의 安全이나 外交關係를 명백하게 害한다고 認定되는 情報, 法令으로 公開를 면제받은 情報, 犯罪의 搜査와 裁判에 영향을 미치는 情報, 個人의 私生活의 秘密과 自由를 침해하는情報, 企業등의 利益을 침해하는 情報 등으로 함(案 第7條)7. 情報公開請求는 當該 公共機關의 長에게 文書로써 하도록 함(案 第11條)8. 情報公開請求를 받은 公共機關은 10日이내에 公開與否를 결정·통지하여야 하고, 이를 15日까지 연장할 수있도록 함(案 第12條 및 第13條)9. 情報公開拒否決定에 대해 不服할 경우 그 拒否決定을 한 機關에 異議申請을 할 수 있고, 異議申請 棄却決定에 대해 不服할 경우 情報公開委員會에 審査請求를 할 수 있으며, 審査請求 棄却決定에 대해 不服할 경우 法院에 情報公開에 관한 訴訟을 제기할 수 있도록 함(案 第17條, 第18條 및 第23條)10. 審査請求를 審理·裁決하고, 情報의 수집·보존·관리·공개 및 절차 등에 관한 改善方案硏究등을 위하여國會·政府·大法院·憲法裁判所·中央選擧管理委員會에 各 情報公開委員會를 설치하고, 各 委員會의 委員은 9人으로 하며 當該機關의 長이 각각 任命하도록 함(案 第28條 및 第30條)11. 情報公開委員會委員의 資格은 判事·檢事·辯護士의 職에 3年이상 근무한 者, 大學에서 助敎授 이상의 職에 근무한 者, 3級 이상의 公務員職에 3年이상 근무한 者로 함(案 第30條)12. 情報公開制度를 保護하고 그 健全한 發展을 위하여 情報公開委員會의 직무를 방해한 者, 關係參考人이 情報公開委員會의 出席要求에 不應하거나 資料提出命令에 不應한 때, 宣誓를 한 關係參考人이 虛僞陳述을 한때에 처벌하도록 함(案 第36條, 第38條 및 第39條)']",행정위원회,"['이석현', '이석현', '김인곤', '류재건', '이해찬', '최선영', '김민석', '김병태', '김봉호', '김상우', '김상현', '김성곤', '김영배', '김영진', '김영환', '김옥두', '김원길', '김종배', '김진배', '김충조', '김태식', '김한길', '김홍일', '남궁진', '류선호', '박광태', '박상규', '박상천', '박정수', '박정훈', '박찬주', '방용석', '배종무', '설훈', '손세일', '신기남', '신기하', '신낙균', '안동선', '양성철', '윤철상', '이기문', '이길재', '이동원', '이상수', '이성재', '이윤수', '이협', '임복진', '임채정', '장성원', '장영달', '장재식', '정균환', '정동영', '정동채', '정세균', '정한용', '정호선', '정희경', '조성준', '조순승', '조순형', '조찬형', '조철구', '조홍규', '채영석', '천용택', '천정배', '최재승', '최희준', '추미애', '한영애', '한화갑']"
150138,  부산교통공단법중개정법률안(이원범의원 외 40인),1996-10-10,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제181회,"['■ 제안이유現行의 釜山交通公團法은 釜山廣域市의 都市鐵道(地下鐵)建設에 投入되는 建設費 所要를 釜山交通公團으로 하여금 交通債券의 發行(總建設費의 40％수준)등으로 調達토록 하고 있으나, 그외 4개 廣域市인 大邱·仁川·光州·大田은 都市鐵道建設에 地自體로서는 감당하기 어려운 막대한 建設費 所要로 地自體財政에 심각한 壓迫을받고 있음에도 적당한 財政手段이 없는 실정임. 따라서 同法을 地方交通公團法으로 改正하여 餘他 廣域市도 釜山廣域市와 同一한 與件하에 地下鐵建設事業을 圓滑히 추진케 하여 市民生活의 便益을 증진하려는 것임.■ 주요골자1. 題名을 地方交通公團法으로 변경함.2. 公團이 釜山廣域市이외의 大邱·仁川·光州·大田廣域市에서도 都市鐵道를 建設·운영할 수 있는 근거規定을 마련 함(案 第1條)3. 公團의 主된 事務所가 所在하지 아니하는 廣域市에는 支社를 設置하도록 함(案 第5條)4. 地方交通公團運營委員會는 建設交通部次官을 委員長으로 하며 公團理事長 및 각 地域交通公團의 長을 포함한 25人이내의 委員으로 구성함(案 第23條)5. 同法의 有效期間을 2007年12月31日에서 2037年12月31日까지로 延長함.6. 이 法 施行 당시의 釜山交通公團은 이 法에 의해 設立된 地方交通公團으로 봄(案 附則 第2條)']",건설교통위원회,"['이원범', '권수창', '김범명', '김복동', '김봉호', '김용환', '김칠환', '류종수', '박구일', '박신원', '박찬주', '박철언', '변웅전', '안동선', '안택수', '어준선', '오용운', '이기문', '이길재', '이동복', '이병희', '이상만', '이양희', '이의익', '이인구', '이재선', '이해봉', '임복진', '임채정', '정동채', '정우택', '정일영', '조영재', '조종석', '조홍규', '지대섭', '채영석', '한영수', '한화갑', '황학수']"
150137,  대한민국재향군인회법중개정법률안,1996-10-09,정부,1996-12-17,수정가결,제15대 (1996~2000) 제181회,"['■ 제안이유 및 주요골자大韓民國 在鄕軍人會 總會 代議員의 選出 및 重任에 관한 사항을 法律로 정하고 있어 그 伸縮的인 運用이 곤란하므로 이를 定款으로 정하도록 하고, 國家외에 地方自治團體도 在鄕軍人會에 대하여 補助金을 교부할 수 있도록 하려는 것임.■ 위원회 수정사항□ 수정이유地方自治團體가 在鄕軍人會에 補助金을 交付할 수 있는 근거를 명확히 하기 위하여 現行法上 ""政府""로 되어 있는 것을 ""國家"" 및 ""地方自治團體""로 개정 하려는 것이나 다른 法律에서도 ""政府""로 되어 있는 경우가 많으므로 이는 일괄하여 정비함이 타당하므로 修正코자 하는 것임.□ 수정주요골자1. 在鄕軍人會의 운영에 필요한 補助金의 交付主體를 國家에서 政府로 함(案 第16條第2項)2. 地方自治團體는 在鄕軍人會의 사업에 대하여 補助金을 交付할 수 있는 條項을 削除함(案 第16條第3項)']",보건복지위원회,[]
150136,  미강착유장려법폐지법률안,1996-10-09,정부,1997-02-18,원안가결,제15대 (1996~2000) 제181회,"['■ 제안이유米糠搾油奬勵法은 油脂資源의 하나인 米糠(쌀겨)을 搾油하여 食用油로 활용하기 위하여 米糠을 생산하는 도정공장과 米糠을 인수받아 米糠油를 생산하는 착유업체를 政府가 지정·監督하고, 政府 管理糧穀에서 생산되는米糠을 업체별로 配定하는 것 등을 주요내용으로 하여 1966年에 制定되었으나, 착유업체의 競爭力 强化次元에서 업체간의 自律的 競爭을 할 수 있도록 同法을 廢止하는 것이 바람직하고 또한 經濟行政規制緩和委員會에서도 同法을 廢止하도록 결정(1994. 6. 3)한 바 있으므로 同法을 廢止하여 착유업체의 자유로운 米糠收集 및 搾油活動을 보장하려는 것임.']",농림해양수산위원회,[]
150135,  국제회의산업육성에관한법률안,1996-10-09,정부,1996-12-11,원안가결,제15대 (1996~2000) 제181회,"['■ 제안이유大規模의 國際會議를 開催할 경우 直·間接的으로 雇傭이 增大되고, 國際會議와 관련된 産業이 발전되며, 각종情報의 交流로 인한 産業의 競爭力이 향상되는 등 國際會議 자체가 하나의 産業的인 의미를 가지고 있으나 우리나라는 이러한 대규모의 國際會議 開催에 필요한 人的·物的資源이 脆弱한 바, 특히 ASEM·월드컵 등 각종行事와 관련하여 國際會議의 誘致를 촉진하고 그 원활한 開催를 지원하여 國內基盤이 脆弱한 國際會議産業을육성 振興함으로써 觀光産業의 발전과 國民經濟의 향상에 이바지하려는 것임.■ 주요골자1. 文化體育部長官은 國際會議 産業의 육성·振興을 위하여 國際會議産業育成基本計劃을 수립하도록 하고, 同計劃에는 國際會議의 誘致 및 開催에 관한 사항, 國際會議 專門人力의 養成에 관한 사항, 國際會議 施設의設置 및 확충에 관한 사항 등이 포함되도록 함(案 第4條第1項)2. 文化體育部長官은 國際會議의 誘致를 촉진하고 그 원활한 開催를 위하여 이를 誘致·開催하는 者에 대하여필요한 情報提供 및 諮問을 하고, 國際會議 誘致를 위한 海外弘報를 하는 등의 필요한 지원을 하도록 함(案 第5條第1項)3. 文化體育部長官은 國際會議産業의 육성·振興을 위하여 필요한 경우에는 特定地域을 國際會議都市로 지정할 수 있도록 하고, 國際會議都市안의 國際會議 관련사업 또는 國際會議 施設에 대하여는 觀光振興開發基金을 우선지원할 수 있도록 함(案 第6條第1項 및 第7條)4. 國際會議施設의 設置를 촉진하기 위하여 建築法에 의한 建築許可를 받은 國際會議施設에 대하여는 下水道法등 관련 法律에 의한 許可·認可 등을 받은 것으로 擬制함(案 第9條第1項)※ 參考事項이 法律案 第9條第1項第6號는 이 法律案과 같이 國會에 제출되는 騷音·振動規制法中改正法律案의 議決을전제로 하는 것이므로 同法律案이 議決되지 아니하거나 修正議決되는 경우에는 이에 맞추어 조정하여야 할것임.']",문화체육공보위원회,[]
150134,  소음·진동규제법중개정법률안,1996-10-08,정부,1997-02-18,수정가결,제15대 (1996~2000) 제181회,"['■ 제안이유종전에는 騷音ㆍ振動規制 地域으로 지정하지 아니한 地域에 대하여는 騷音ㆍ振動을 規制할 수 없었으나, 앞으로는 産業團地등 일부 地域을 제외한 모든 地域에 대하여 騷音·振動을 規制할 수 있도록 하고, 事業者의 부담완화를 위하여 自家測定義務 制度를 廢止하며, 企業活動規制緩和에관한特別措置法상의 騷音ㆍ振動排出施設의設置에관한特例條項을 이 法에서 吸收하여 規定하는 등 現行 制度의 운영상 나타난 일부 미비점을 개선ㆍ보완하려는 것임.■ 주요골자1. 企業活動規制緩和에관한特別措置法상의 騷音·振動排出施設의設置申告制度를 이 法에서 吸收하여 規定함(案 第9條第1項)2. 종전에는 事業者가 排出施設을 稼動하고자 하는 경우 排出施設의 設置를 완료한 날부터 15日이내에 申告하도록 하였으나 앞으로는 稼動開始전까지 申告하도록 緩和함(案 第13條第1項)3. 事業者가 稼動開始 申告를 하는 때에는 排出施設이 申告 事項과 부합하는지 여부를 확인하여 그 결과를 함께 제출하도록 하여 市·道知事의 排出施設 設置確認 및 稼動狀態點檢 制度를 廢止함(案 第13條第2項)4. 事業者의 부담완화를 위하여 自家測定義務 制度를 廢止함(案 第20條)5. 종전에는 騷音ㆍ振動規制 對象地域을 建設騷音ㆍ振動規制 地域과 生活騷音ㆍ振動規制 地域으로 지정ㆍ告示하여 이 地域에서 발생하는 騷音ㆍ振動만을 規制하였으나, 앞으로는 産業團地등 일부 地域을 제외한 모든地域에서의 生活騷音ㆍ振動을 規制할 수 있도록 함(案 第23條)6. 運行車의 騷音被害를 방지하기 위하여 自動車의 所有者는 自動車管理法등에 의한 定期檢査시 騷音許容基準에의 적합 여부 및 騷音關聯部品을 떼어 버렸는지의 여부 등에 대하여 檢査를 받도록 함(案 第37條의2)■ 위원회 수정사항□ 수정이유이 法의 立法趣旨와 관련이 적거나 法의 運營過程에서 環境部의 判斷을 지나치게 制約시킬 수 있는 規定을 削除하고, 기타 條文의 內容을 명확하게 하기 위하여 一部條項을 修正하려는 것임.□ 수정주요골자1. 案 第20條第1項에서 環境親和企業의 指定基準등 지정에 관한 細部事項은 通商産業部長官과 協議하여 環境部令으로 정하도록 規定하여 部處間 意見의 통일을 기하고 있음에도 通商産業部長官이 인정한 環境經營體制 認證企業에 대하여 環境親和企業지정시 우선 고려하도록 되어 있는 規定은 그 運營過程에서 環境部의判斷을 지나치게 制約시킬 수 있으므로 이를 削除함.2. 案 第32條의2에서 國家는 自動車製作者등의 技術開發에 대하여 財政的ㆍ技術的支援을 할 수 있도록 規定되어 있으나, 이는 騷音ㆍ振動排出源에 대한 規制와 管理를 目的으로 하는 이 法의 趣旨에 적합하지 않고 環境技術開發및支援에관한法律에서 技術開發과 관련하여 綜合的으로 規定하는 것이 타당하므로 同條項을 削除함.']",환경노동위원회,[]
